appid,name,total_reviews,positive_reviews_percent,developer,publisher,metacritic_score,is_free,genre1,genre2,genre3,price,peak
708171,OMSI 2 Add-on K-Bergbahn ,190,0.484210526,Kevin Nitschmann,Benjamin Zekavica,50,1,28,-1,-1,0,0
708172,OMSI 2 Add-on Downloadpack Vol. 5 – KI-Menschen,50,0.72,Halycon Media,Halycon Media,50,0,28,-1,-1,2595,0
708173,OMSI 2 Add-on Bremen-Nord,185,0.735135135,Halycon Media,Halycon Media ,50,0,28,-1,-1,9295,0
708260,Text Wormhole,51,0.862745098,Elknight,Elknight,50,0,1,4,23,2595,4
708300,Fluffy Friends,68,0.794117647,For Kids,For Kids,50,0,4,23,-1,725,8
708310,Infinite Gravity,52,0.730769231,Gravity Wave Interactive,Gravity Wave Interactive,50,0,25,23,3,3695,7
708340,Shark Simulator,468,0.871794872,Aerilon Studios,Aerilon Studios,50,1,1,4,23,0,99
708370,Reboant,56,0.607142857,DarkLord,Dome VR,50,0,73,74,1,350,6
708430,Kamikaze Cube,83,0.34939759,"Nikita ""Ghost_RUS""",Ghost_RUS Games,50,0,25,23,-1,725,2
708450,Pembrey,54,0.592592593,CrackedGhostGames,Raster_Entertainment,50,0,1,25,23,1450,460
707870,Hoo-Boy,159,0.729559748,Anatoly Konstantinov,Anatoly Konstantinov,50,0,25,4,23,725,15
707300,Hatsune Miku VR,596,0.72147651,Crypton Future Media,KOMODO,50,0,1,-1,-1,9295,54
707400,Attack Of Insects,86,0.755813953,BadWolf Games,HandMade Games,50,0,1,25,23,409,15
707580,AFFECTED: The Manor - The Complete Edition,167,0.790419162,Fallen Planet Studios,Fallen Planet Studios,50,0,4,23,-1,3695,246
707030,POSTAL 4: No Regerts,9746,0.734249949,Running With Scissors,Running With Scissors,50,0,1,25,-1,14995,806
707060,Beast Quest,54,0.388888889,Torus Games,Maximum Games,50,0,1,25,3,7395,5
706490,Little hidden city,254,0.590551181,3dinvis games,3dinvis games,50,0,25,4,23,350,8
706560,Jimmy and the Pulsating Mass,440,0.940909091,Kasey Ozymy,Kasey Ozymy,82,0,23,3,-1,5595,54
706770,Return 2 Games Supporter's Pack,79,0.797468354,Thing Trunk,Thing Trunk,50,0,1,25,4,34000,0
706850,Devader,53,0.981132075,Falkenbrew,Falkenbrew,50,0,1,23,2,2950,8
706130,Far from Noise,163,0.865030675,George Batchelor,George Batchelor,50,0,4,23,-1,2950,9
706150,theHunter: Call of the Wild™ - Backpacks,247,0.842105263,Expansive Worlds,Expansive Worlds,50,1,25,28,18,0,0
706320,Trivia Vault: Mini Mixed Trivia,84,0.535714286,Ripknot Systems,Ripknot Systems,50,0,1,4,23,3799,3
705670,Ballz: Farm,78,0.846153846,UNIOCS,UNIOCS,50,0,1,4,23,350,4
705710,Sense of The Devil,135,0.377777778,Racing Bros,ANPA.US,50,0,1,23,-1,350,5
705740,Car Demolition Clicker,151,0.629139073,Blue Sunset Games,Demolish Games S.A.,50,0,1,4,23,2595,281
705750,American Patriots: Boston Tea Party,86,0.872093023,Cult Software,Cult Software,50,0,2,-1,-1,350,3
705810,Wuxing Master 五行师(CCG),225,0.755555556,"Chengdu Touch Times Technology Co., Ltd","Chengdu Touch Times Technology Co., Ltd",50,1,37,23,29,0,119
705870,Echo Grotto,65,0.892307692,Gaugepunk Games,Gaugepunk Games,50,0,25,4,23,2950,-1
706020,Fade to Silence,1208,0.630794702,Black Forest Games,THQ Nordic,57,0,3,-1,-1,12000,668
705060,Infernales,65,0.384615385,VGstudio,Droid Riot,50,0,1,25,23,1850,8
705070,FEMINAZI: 3000,82,0.475609756,Paradox Terminal,Back To Basics Gaming,50,0,4,23,9,350,4
705090,Trivia Vault: Super Heroes Trivia 2,77,0.545454545,Ripknot Systems,Ripknot Systems,50,0,1,4,23,3799,-1
705100,Marshmallow Melee,82,0.817073171,TriHelix LLC,TriHelix LLC,50,0,1,25,23,5595,15
705120,DeathComing,3183,0.901665096,NEXT Studios,NEXT Studios,50,0,25,4,23,2595,1034
705150,Rhythm World - Master Project,77,0.753246753,Extra Dimension,Extra Dimension,50,0,4,23,28,1850,6
705160,Moon VR Video Player,245,0.726530612,InnoVision,InnoVision,50,0,51,54,57,3695,44
705210,Cube Racer,1179,0.914334182,Simon Blasen,Simon Blasen,50,1,1,4,23,0,3283
705220,Tactical Monsters Rumble Arena,4525,0.890828729,Camex Games,Camex Games,50,1,25,37,23,0,1283
705280,Hakoniwa Explorer Plus,508,0.850393701,suxamethonium,PLAYISM,50,0,1,23,3,3695,121
705290,Strange Telephone,310,0.832258065,HZ3 Software,PLAYISM,50,0,25,4,23,1850,-1
705300,Suicide Adventures,62,0.532258065,Idea Cabin,Idea Cabin,50,0,73,25,4,1095,3
705340,Kofi Quest,204,0.955882353,Loftur Studio,Loftur Studio,50,0,25,23,3,7395,94
705370,The Cursed Tower,90,0.622222222,Mohsin Rizvi,Mohsin Rizvi,50,1,1,25,4,0,29
705450,Wunderdoktor,86,0.906976744,Ghostbutter,Ghostbutter,50,0,1,25,23,3695,8
705500,Tiny Bubbles,51,0.941176471,Pine Street Codeworks LLC,Pine Street Codeworks LLC,50,0,4,23,28,3695,26
704640,Settlements,278,0.85971223,TREON Games,TREON Games,50,0,23,3,28,3295,274
704680,AMPLITUDE: A Visual Novel,50,0.78,Ceylon Entertainment,Ceylon Entertainment,50,0,74,4,23,4095,20
704690,Elisa: Seduce the Innkeeper,178,0.719101124,Neoclassic Games,Neoclassic Games,50,0,4,23,-1,1850,33
704710,Cuphead - Official Soundtrack,183,0.928961749,StudioMDHR Entertainment Inc.,,50,0,1,23,-1,3695,-1
704740,Life is Strange: Before the Storm Episode 3,251,0.868525896,Deck Nine,Square Enix,50,0,1,25,-1,0,1
704810,Starfire,54,0.851851852,NetherRealm Studios,WB Games,50,0,1,-1,-1,2200,0
704840,The Walking Vegetables,181,0.91160221,Still Running,MG Publishing,50,0,1,23,-1,3695,27
704860,Keepsake,287,0.839721254,Wicked Studios,Wicked Studios,68,0,25,4,23,350,24
704880,Trident's Wake,107,0.411214953,Bacus Studios,Graffiti Games,50,0,1,23,-1,1119,11
704910,Tenta Shooter,148,0.912162162,Rakugaki Games,Henteko Doujin,50,0,1,4,-1,3695,18
705020,Bottom of the 9th,51,0.843137255,Handelabra Games Inc.,Handelabra Games Inc.,50,0,23,18,2,350,122
704230,Pro Cycling Manager 2018,402,0.756218905,Cyanide Studio,Focus Entertainment,69,0,28,18,-1,4900,2556
704286,Train Simulator: Longhai Railway: Lingbao - Mianchi Route Add-On,56,0.553571429,Simtech Vision,Dovetail Games - Trains,50,0,28,-1,-1,14995,0
704300,Bartender VR Simulator,141,0.624113475,VR Factory,VR Factory,50,0,23,28,-1,7395,39
704360,SACRALITH : The Archer`s Tale,256,0.85546875,Odd Meter,Odd Meter,50,0,1,25,28,7395,17
704450,Neverwinter Nights: Enhanced Edition,7024,0.892938497,Beamdog,Beamdog,50,0,3,-1,-1,7395,2397
704470,VR Furballs - Demolition,150,0.953333333,Gamily Studios,Gamily Studios,50,0,4,23,-1,4499,7
704480,Durak!,65,0.753846154,Funghisoft,Funghisoft,50,0,4,23,28,725,8
704510,Mercury Fallen,201,0.850746269,Nitrous Butterfly,Nitrous Butterfly,50,0,23,28,2,7395,117
703840,Animal Super Squad,532,0.813909774,DoubleMoose Games,DoubleMoose Games,50,0,1,25,23,3695,90
703860,GRID (2019),6037,0.684611562,Codemasters,Codemasters,50,0,1,4,9,7395,1028
703870,Make a word!,61,0.704918033,Educational Games,Educational Games,50,0,4,23,-1,725,9
703880,Swords and Soldiers 2 Shawarmageddon,256,0.69921875,Ronimo Games,Ronimo Games,50,0,1,23,2,3695,144
703920,Bang Bang Fruit 2,100,0.38,Snkl Studio,Snkl Studio,50,0,4,23,-1,1030,3
703980,Star Wars: Imperial Assault - Legends of the Alliance,159,0.86163522,Fantasy Flight Games,Fantasy Flight Games,50,1,25,3,-1,0,64
704010,LongStory,96,0.75,Bloom Digital Media,Bloom Digital Media,50,0,25,4,23,5595,18
704020,Master Arena,158,0.670886076,Powered Games Entertainment,Powered Games Entertainment,50,1,1,37,23,0,235
704030,Professional Farmer: Cattle and Crops,1696,0.684551887,Masterbrain Bytes,Masterbrain Bytes,50,0,4,23,28,7395,1276
704040,Castle Clicker,643,0.685847589,Autotelic Games LLC,Autotelic Games LLC,50,1,4,37,23,0,507
704180,100% Orange Juice - Witch Pack,55,0.945454545,Orange_Juice,Fruitbat Factory,50,0,23,2,-1,1450,1
704190,Bitcoin Collector,157,0.579617834,Blender Games,Blender Games,50,0,1,25,4,137,4
704200,The Chronicles of Nyanya,155,0.935483871,hamstercube,No Gravity Games,78,0,25,23,3,7395,33
704210,Block Warriors,677,0.509601182,Cyber Gaming,Voltornas Games,50,0,1,25,9,350,49
703500,ReThink | Evolved,65,0.907692308,Yaeko,Yaeko,50,0,1,4,23,3695,5
703510,Wooden Battles,431,0.763341067,SP Digital Arts Inc.,SP Digital Arts Inc.,50,0,1,4,23,3695,44
703530,Grav Blazer Squared,63,0.380952381,Ripknot Systems,Ripknot Systems,50,0,1,4,23,1899,3
703600,ASTRAL,135,0.577777778,Hype ProductionZ,Hype ProductionZ,50,0,1,25,23,3295,-1
703620,Clash Force,134,0.835820896,Spicy Gyro Games,Shiny Dolphin Games LLC,50,0,1,23,-1,1850,3
703630,The Quarter Game,74,0.959459459,LAME Dimension,LAME Dimension,50,0,1,25,23,350,4
703700,Our End of the World,4364,0.799266728,橘子班,NVLMaker,50,0,25,23,28,3695,703
703730,Sorcery Jokers,81,0.938271605,3rdEye,MangaGamer,50,0,73,74,25,14995,24
702980,The Surge - Fire & Ice Weapon Pack,83,0.939759036,Deck13,Focus Entertainment,50,1,1,3,-1,1780,0
702990,The Surge: A Walk in the Park,142,0.887323944,Deck13,Focus Entertainment,50,0,1,3,-1,1206,0
703060,connect,59,0.508474576,e.com,e.com,50,1,57,-1,-1,0,14
703180,Ben 10,316,0.78164557,Torus Games,Outright Games Ltd.,50,0,1,-1,-1,9295,20
703280,Zeal,440,0.709090909,Skymarch Entertainment,Skymarch Entertainment,50,1,1,37,23,0,779
703310,Hidden & Dangerous: Action Pack,107,0.775700935,Illusion Softworks,2K,74,0,1,2,-1,2195,11
703320,Hidden & Dangerous 2: Courage Under Fire,664,0.947289157,Illusion Softworks,2K,75,0,1,2,-1,3695,75
702660,Friday the 13th: The Game - Spring Break 1984 Clothing Pack,474,0.955696203,IllFonic,Gun Media,50,0,71,73,74,350,0
702670,Donut County,7679,0.909753874,Ben Esposito,Annapurna Interactive,77,0,25,4,23,4695,619
702680,Wattam,408,0.852941176,Funomena,Annapurna Interactive,50,0,25,4,23,7295,56
702700,Super Bomberman R,576,0.548611111,Konami Digital Entertainment,Konami Digital Entertainment,50,0,1,-1,-1,16000,77
702810,Shooty Skies,1382,0.917510854,Mighty Games,Mighty Games,50,1,1,37,23,0,334
702890,BlazBlue Cross Tag Battle,4057,0.797140744,Arc System Works,Arc System Works,50,0,1,-1,-1,7395,2746
702200,Lost with Dinosaurs,120,0.416666667,Mihai Morosanu,Mihai Morosanu,50,0,1,25,23,108,8
702210,Princess Serena ~Raid of Demon Legion~,138,0.717391304,Dieselmine,Dieselmine,50,0,71,72,25,1450,60
702350,Hearts of Iron IV: Waking the Tiger,2229,0.765814266,Paradox Development Studio,Paradox Interactive,50,0,28,2,-1,1999,0
702540,Darkest Dungeon®: The Shieldbreaker,496,0.796370968,Red Hook Studios,,50,0,23,3,2,1450,0
702600,Indygo,55,0.927272727,Pigmentum Game Studio,,70,0,25,23,-1,0,6
701720,2D Neon Cube,220,0.659090909,Laush Dmitriy Sergeevich,Laush Studio,50,0,1,23,-1,1450,3
701730,Yi and the Thousand Moons,180,0.827777778,David Su,David Su,50,0,25,23,-1,1095,-1
701860,The Witch's Isle,57,0.877192982,COCOSOLA,COCOSOLA,50,0,25,23,-1,1095,14
701870,Swarm Queen,204,0.892156863,Helmi Bastami,Helmi Bastami,50,0,1,23,2,2295,23
701900,Splat the Blob,96,0.916666667,Simple Blue,Simple Blue,50,1,25,-1,-1,0,6
701930,Short Stories Collection of Class Tangerine,869,0.963176064,橘子班,NVLMaker,50,0,25,4,23,2950,-1
702050,The Song of Saya,4179,0.927255324,Nitroplus,JAST USA,50,0,25,28,-1,5595,409
702080,MyFactory,79,0.53164557,Great God,Great God,50,0,23,28,2,0,46
702110,THE LAST BLADE 2,269,0.925650558,SNK CORPORATION,SNK CORPORATION,50,0,1,-1,-1,3695,30
702120,THE KING OF FIGHTERS '97 GLOBAL MATCH,1075,0.768372093,SNK CORPORATION,SNK CORPORATION,50,0,1,-1,-1,3695,128
702150,Project Mercury,498,0.580321285,Raxasoft Games,Raxasoft Games,50,0,1,23,-1,350,71
702160,Rocketboat - Pilot,53,0.79245283,"Present Day Media, LLC","Present Day Media, LLC",50,1,1,25,37,0,17
701380,El Tango de la Muerte,245,0.967346939,Hernán Smicht,Hernán Smicht,50,0,-1,-1,-1,1850,4
701420,Ne no Kami - The Two Princess Knights of Kyoto Part 2,125,0.92,Kuro Irodoru Yomiji,Sekai Project,50,0,25,4,-1,3695,12
701470,TTV2,202,0.896039604,Walter Machado,Walter Machado,50,0,1,23,-1,320,326
701531,DEEP SPACE WAIFU DLC,296,0.956081081,Neko Climax Studios,Neko Climax Studios,50,0,1,4,23,725,0
701540,EVIL STAR,60,0.55,ZOV GAME STUDIO,ZOV GAME STUDIO,50,0,1,25,23,1450,28
700770,ZoneDriver,59,0.457627119,Cybertime System,Cybertime System,50,0,1,23,29,350,7
701040,CometStriker DX,54,0.981481481,Iced Lizard Games,Iced Lizard Games,50,0,1,23,-1,5595,12
701100,Amoreon NightClub,68,0.75,Citor3,Citor3,50,1,37,28,-1,0,10
701180,The Escapists 2 - Season Pass,57,0.877192982,Team17 Digital Ltd,,50,0,23,28,2,3695,-1
700282,Dead by Daylight - A Nightmare on Elm Street,2276,0.657293497,Behaviour Digital Inc.,Behaviour Digital Inc.,50,0,1,-1,-1,2595,0
700440,Jellyfish,53,0.566037736,PanGuoJun,PanGuoJun,50,0,1,25,4,350,4
700520,Shift Quantum,64,0.953125,Fishing Cactus,Fishing Cactus,50,0,1,25,23,7395,84
700570,Beyond the Void,125,0.576,B2Expand,B2Expand,50,1,37,23,2,0,48
700600,Evil Genius 2,10649,0.672457508,Rebellion,Rebellion,50,0,28,2,-1,14995,26509
700660,Dice Tower Defense,175,0.668571429,Educational Games,Educational Games,50,0,4,23,2,1450,14
700740,Teenage Mutant Ninja Turtles: Portal Power,77,0.636363636,Nickelodeon,Nickelodeon,50,0,1,-1,-1,3695,14
700100,Spooky Station,372,0.870967742,Coletivo Vaca Roxa,Estúdio Vaca Roxa,50,0,1,25,4,1850,32
700160,Semblance,304,0.875,Nyamakop,Good Shepherd Entertainment,79,0,1,25,4,3695,63
700170,Deserving Life,125,0.832,"Lukas Paul, Gabriel Mittermair",Deserving Life,50,1,37,-1,-1,0,31
700280,Dead by Daylight: LEATHERFACE,2450,0.848163265,Behaviour Digital Inc.,Behaviour Digital Inc.,50,0,1,-1,-1,1850,1
699700,DYING: Reborn ,211,0.767772512,NEKCOM Entertainment,Coconut Island Games,50,0,25,23,-1,4795,67
699740,Bannermen,290,0.531034483,Pathos Interactive,Pathos Interactive,51,0,1,25,23,5595,170
699750,Pixel Traffic: Risky Bridge,65,0.707692308,For Kids,For Kids,50,0,4,23,9,725,12
699760,Triple Otakus Puzzle,76,0.342105263,Tero Lunkka,Tero Lunkka,50,0,71,72,4,140,4
699770,RideOp,126,0.547619048,GuraShop,GuraShop,50,0,4,28,2,7395,12
699780,Endless Fables 2: Frozen Path,186,0.924731183,Sunward Games,Artifex Mundi,50,0,25,4,-1,5595,69
699920,Despotism 3k,3175,0.782677165,Konfa Games,Konfa Games,50,0,23,28,2,2950,3255
699940,MEMETYPER,75,0.8,Yury Chadaev,Lab-mobil,50,0,4,23,28,350,3
699590,Trivia Vault: Science & History Trivia 2,89,0.494382022,Ripknot Systems,Ripknot Systems,50,0,1,4,23,3799,3
699600,PEG,170,0.929411765,Arzola's,Arzola's,50,0,4,23,2,175,7
699670,Feudal Alloy,722,0.711911357,Attu Games,Attu Games,76,0,1,25,23,629,156
699080,Jake's Love Story,124,0.862903226,Mikołaj Spychał,Mikołaj Spychał,50,0,25,4,23,1095,4
699130,World War Z,14239,0.835522157,Saber Interactive Inc,Saber Interactive Inc,50,0,1,-1,-1,11900,6587
699150,Rex: Another Island,117,0.923076923,shysaursoft,Pixeljam,50,0,1,23,-1,1095,-1
699160,A Plot Story,65,0.307692308,Shaman Games Studio,Shaman Games Studio,50,0,4,-1,-1,1850,8
699170,Fell Seal: Arbiter's Mark,5300,0.890943396,6 Eyes Studio,Fulqrum Publishing,82,0,23,3,2,11095,1772
699180,Human-powered spacecraft,619,0.9273021,Shiv,Shiv,50,0,4,23,-1,350,37
699240,Keyboard Killers,393,0.498727735,Heaven Brotherhood,Heaven Brotherhood,50,1,1,4,23,0,172
699330,The Iron Oath,478,0.817991632,Curious Panda Games,Humble Games,50,0,25,23,3,7395,396
699540,Argonus and the Gods of Stone,112,0.901785714,Zojoi,Zojoi,68,0,25,-1,-1,7395,9
699550,Forest Guardian,97,0.309278351,Vyacheslav Shilikhin,OnBlind,50,0,25,4,23,101,4
698640,Deep Sky Derelicts,2399,0.751563151,Snowhound Games,Fulqrum Publishing,70,0,23,3,2,7395,653
698670,Scorn,10438,0.765568116,Ebb Software,Kepler Interactive,50,0,1,25,23,5438,5387
698700,Rise of the Third Power,370,0.908108108,Stegosoft Games,DANGEN Entertainment,50,0,1,25,23,7395,125
698740,Loot'N Shoot,121,0.661157025,hishapes,hishapes,50,0,71,73,74,0,14
698780,Doki Doki Literature Club,188406,0.965478806,Team Salvato,Team Salvato,50,1,4,37,23,0,7402
698790,Paper Fire Rookie,57,0.719298246,Ultimerse,Ultimerse,50,0,1,25,4,3695,-1
698830,Puzzle Dating,57,0.631578947,M. Hanka,Liu Lidan,50,0,4,23,28,350,3
698870,Metaverse Keeper,778,0.789203085,Sparks Games,Sparks Games,50,0,1,25,4,5595,466
699040,Millidor,153,0.62745098,Smart Online Games,Smart Online Games,50,1,37,29,2,0,76
698260,Star Shelter,405,0.785185185,Overflow,Overflow,50,0,1,25,23,7395,45
698300,Find this!,150,0.786666667,For Kids,For Kids,50,0,4,23,-1,3695,3
698330,Z Runaway,126,0.753968254,For Kids,For Kids,50,0,25,4,23,3695,6
698540,Dungeon Warfare 2,918,0.906318083,Valsar,Valsar,50,0,23,2,-1,5595,670
697930,Brutal Runner,99,0.565656566,ANV Team,ANV Team,50,0,1,23,-1,350,11
698050,All Our Asias,156,0.794871795,Melos Han-Tani,Analgesic Productions,50,1,25,37,23,0,13
697550,It Lurks Below,1209,0.856906534,Graybeard Games,Skystone Games,50,0,1,23,3,7395,526
697610,Idle Bouncer,352,0.860795455,Upturn Games,Upturn Games,50,1,4,37,-1,0,411
697630,WARMA,230,0.534782609,BA.D,WARMA Corp,50,0,1,25,23,3695,31
697650,The 25th Ward: The Silver Case,279,0.924731183,GRASSHOPPER MANUFACTURE INC.,"NIS America, Inc.",50,0,25,-1,-1,7395,41
697850,FPS - Fun Puzzle Shooter,67,0.373134328,Rafael Farias,Fiassink Games,50,0,1,25,4,350,2
697860,Cathodemer,122,0.87704918,Joel Kivelä,Joel Kivelä,50,0,51,58,-1,9295,19
697900,Bounty Below,132,0.818181818,William Cheek,William Cheek,50,1,1,25,4,0,134
696990,Fear For Freedom,162,0.49382716,Grey Gods,Grey Gods,50,1,25,4,37,0,19
697010,Until None Remain,159,0.503144654,D.W.S.,D.W.S.,50,0,1,23,-1,0,14
696480,The Norwood Suite,1047,0.876790831,Cosmo D,Alliance,78,0,25,4,23,3695,295
696490,TOTOBALL,60,0.8,Artur Rezende,PROATIV GAMES,50,0,4,23,18,350,3
696530,Lake Ridden,277,0.747292419,Midnight Hub,Midnight Hub,68,0,25,23,-1,4795,48
696560,Bouncing Duck Simulator,126,0.896825397,EYEJAM STUDIOS,EYEJAM STUDIOS,50,0,1,4,23,1850,31
696590,XXZ: XXL,195,0.8,L. Stotch,L. Stotch,50,0,71,72,4,2195,32
696600,Between Planets,80,0.725,宇镇（个人）,宇镇（个人）,50,1,25,23,70,0,5
696940,DreamWorks Voltron VR Chronicles,60,0.733333333,Digital Domain,Digital Domain ,50,0,1,25,4,3695,7
696060,Live,50,0.84,empty assembly,empty assembly,50,0,1,23,-1,725,2
696140,No Heroes Here,437,0.90389016,Mad Mimic,Mad Mimic,50,0,1,25,4,5595,66
696150,Electro Ride,94,0.861702128,Sylwester Osik,Forestlight Games,50,0,1,4,23,4795,5
696160,Necromancer Accountant,71,0.704225352,Artyom Laletin,Artyom Design,50,1,4,37,23,0,29
696170,SENRAN KAGURA Peach Beach Splash,3776,0.802966102,Tamsoft,XSEED Games,50,0,1,-1,-1,11095,2435
696180,Bullet Witch,548,0.691605839,"Marvelous, Inc.",XSEED Games,51,0,1,-1,-1,5595,80
696220,Folklore Hunter,1015,0.74679803,Liquid Donkey Games,Liquid Donkey Games,50,0,1,23,70,4395,107
696360,Chinese Paladin：Sword and Fairy 6,335,0.537313433,SOFTSTAR TECHNOLOGY(BEIJING),SOFTSTAR ENTERTAINMENT,50,0,3,-1,-1,5595,68
696370,BROKE PROTOCOL: Online City RPG,2931,0.748549983,Cylinder Studios,Cylinder Studios,50,0,1,25,4,1850,145618
696400,NeoBoom,67,0.373134328,BJGameInd,BJGameInd,50,0,4,23,2,350,70
696460,Pixel Traffic: Circle Rush,127,0.787401575,For Kids,For Kids,50,0,4,23,9,3695,11
695600,This Grand Life,221,0.755656109,Poking Water Games,Poking Water Games,50,0,23,3,28,4395,302
695630,Chinese Paladin：Sword and Fairy,1986,0.482880161,SOFTSTAR TECHNOLOGY(BEIJING),SOFTSTAR TECHNOLOGY(BEIJING),50,0,3,-1,-1,1850,264
695650,Hunter Story,102,0.637254902,洋葱头科技,洋葱头科技,50,0,1,-1,-1,1095,127
695680,theHunter: Call of the Wild™ - Medved-Taiga,670,0.811940299,Expansive Worlds,Expansive Worlds,50,0,25,28,18,2950,0
695720,Matchville,108,0.416666667,Creobit,8Floor,50,1,25,4,37,0,32
695760,Girls and Dungeons,67,0.597014925,Nebelsoft,Top Hat Curios & Oddities,50,0,25,3,-1,1095,13
695920,Super Seducer,1642,0.836175396,RLR Training Inc,,50,0,25,4,3,1486,434
695970,Treadnauts,180,0.894444444,Topstitch Games,Topstitch Games,50,0,1,4,23,5595,45
695110,Twickles,117,0.931623932,Neox Games,Neox Games,50,0,4,23,28,5800,7
695290,The Golf Club™ 2019 Featuring PGA TOUR,2368,0.756756757,HB Studios Multimedia Ltd.,2K,72,0,23,28,18,21500,1108
695360,Veritex,147,0.37414966,Veritex Studios LLC,Veritex Studios LLC,50,1,1,25,23,0,119
695510,Rena And Elin,50,0.74,90s Studio,90s Studio,50,0,1,25,23,1095,9
639230,Rival Books of Aster,52,0.692307692,Games by Stitch,Games by Stitch,50,1,4,23,2,0,22
639170,Minecraft: Story Mode - Season Two,1496,0.913770053,Telltale Games,Telltale Games,50,0,25,-1,-1,0,820
638650,Sword Art Online Re: Hollow Fragment,1856,0.795258621,"AQURIA Co., Ltd.",BANDAI NAMCO Entertainment,50,0,3,-1,-1,7395,411
638800,The Trap 2: Mindlock (beta),269,0.780669145,Reaktor,Reaktor,50,1,73,74,1,0,19
638850,Animallica,862,0.714617169,Animallica Games Studio,,50,0,1,25,23,1850,122
638930,Dal Segno,128,0.90625,Circus,MangaGamer,50,0,25,-1,-1,14995,33
638160,Moero Chronicle,583,0.701543739,COMPILE HEART,Idea Factory International,64,0,25,3,-1,3695,335
638200,Capitalism 2,438,0.821917808,Enlight Software Limited,Enlight Software Limited ,50,0,23,28,2,3695,140
638230,Journey,25172,0.946527888,thatgamecompany,Annapurna Interactive,50,0,25,23,-1,5395,1073
638360,Half-Rats: Parasomnia,115,0.686956522,Heath Games,Heath Games,50,1,1,25,37,0,15
638490,Soldat,1630,0.947239264,Transhuman Design,Transhuman Design,50,1,1,37,23,0,409
637850,Confess My Love,4434,0.933468651,LR Studio,LR Studio,50,1,25,37,23,0,125
637860,斩毒：黑与白（Narcotics Police:Black and White）,156,0.602564103,LongWu,LongWu,50,0,73,74,23,350,13
637880,I wanna be The Cat,163,0.926380368,Nemega,,50,0,1,25,23,2595,72
637960,ProjectM : Dream,75,0.853333333,EVR Studio,EVR Studio,50,1,28,-1,-1,0,15
638000,When Ski Lifts Go Wrong ,725,0.874482759,Hugecalf Studios,Curve Games,80,0,4,23,28,559,183
638070,Murderous Pursuits,2783,0.634926338,Blazing Griffin,Blazing Griffin,63,0,1,23,28,3695,144294
638110,Desert Bus VR,1609,0.883157241,Dinosaur Games,"Gearbox Software, LLC",50,1,4,37,28,0,141
637650,FINAL FANTASY XV WINDOWS EDITION,45743,0.82712109,Square Enix,Square Enix,50,0,3,-1,-1,13295,29279
637670,Secret of Mana,2357,0.700466695,Square Enix,Square Enix,50,0,1,3,-1,14995,3234
637310,Stream Service,68,0.470588235,SirGoose,IFreezeNO,50,0,4,23,28,350,9611
637410,Disputed Space,96,0.645833333,ShilohGames,ShilohGames,50,0,1,23,-1,725,4
637050,Spire of Sorcery,121,0.52892562,Charlie Oscar Lima Tango Interactive Entertainment,Charlie Oscar Lima Tango Interactive Entertainment,50,0,23,3,2,10000,77
637060,Tiny Tales: Heart of the Forest,201,0.786069652,Brave Giant LTD,Artifex Mundi,50,0,25,4,-1,5595,37
637090,BATTLETECH,28282,0.831270773,Harebrained Schemes,Paradox Interactive,78,0,1,25,2,14995,35586
637100,Sonic Forces,6683,0.609007931,Sonic Team,SEGA,56,0,1,25,-1,17895,2020
636630,OMSI 2 Add-on Busbetrieb-Simulator,339,0.536873156,PeDePe GbR,Aerosoft GmbH,50,0,28,-1,-1,9295,27
636930,Soundscape VR: 2017,102,0.696078431,Groove Science Studios,Groove Science Studios,50,1,25,4,37,37495,11
636960,Wo Yao Da,253,0.861660079,PING YI LIN,PING YI LIN ,50,0,1,25,23,1095,289
636970,Tales Of Glory,882,0.806122449,BlackTale Games,BlackTale Games,50,0,1,28,-1,11095,46
636320,Depth of Extinction,201,0.746268657,HOF Studios,HOF Studios,50,0,3,2,-1,5595,124
636390,Ticket to Earth,104,0.903846154,Robot Circus,Robot Circus,50,0,23,3,2,5595,9
636450,Rez Infinite,1035,0.922705314,Monstars Inc.,Enhance,89,0,1,4,23,9295,201
636520,Gevaudan,138,0.586956522,Nicolas Bernard,Microids Indie,50,0,25,23,-1,1095,4
636560,Runewards: Strategy Card Game,58,0.534482759,ReaverGames,,50,1,37,3,2,0,38
636570,Nights of Azure 2: Bride of the New Moon,332,0.75,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",50,0,3,-1,-1,22495,150
636580,Primal Reign,51,0.68627451,Immersive VR Limited,Immersive VR Limited,50,1,73,74,1,0,74
635850,Sentience: The Android's Tale,125,0.904,Pilgrim Adventures,GrabTheGames,50,0,25,23,-1,799,771
635880,Chicken Labyrinth Puzzles,196,0.683673469,ZemunBRE,SA Industry,50,0,4,23,-1,185,1967
635900,Tunnels of Despair,66,0.666666667,BearFighterDev,BearFighterDev,50,0,1,25,23,2195,16
635940,Little Busters! English Edition,705,0.987234043,VisualArts/Key,VisualArts,50,0,25,4,28,13195,172
636070,Corridor Z,326,0.714723926,Mass Creation,Mass Creation,50,0,1,25,23,2950,276
636100,Tesla vs Lovecraft,1130,0.899115044,10tons Ltd,10tons Ltd,73,0,1,23,3,5595,234
636150,Cyberhunt,1523,0.841103086,NukGames,NukGames,50,0,1,25,4,350,5389
